Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,
Timestamp,Timestamp,Low Noise Accelerometer X,Low Noise Accelerometer X,Low Noise Accelerometer Y,Low Noise Accelerometer Y,Low Noise Accelerometer Z,Low Noise Accelerometer Z,Wide Range Accelerometer X,Wide Range Accelerometer X,Wide Range Accelerometer Y,Wide Range Accelerometer Y,Wide Range Accelerometer Z,Wide Range Accelerometer Z,Gyroscope X,Gyroscope X,Gyroscope Y,Gyroscope Y,Gyroscope Z,Gyroscope Z,Pressure,Pressure,Temperature,Temperature,GSR,GSR,
RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,
no units,mSecs,no units,m/(sec^2),no units,m/(sec^2),no units,m/(sec^2),no units,m/(sec^2),no units,m/(sec^2),no units,m/(sec^2),no units,deg/sec,no units,deg/sec,no units,deg/sec,no units,kPa,no units,Celcius*,no units,kOhms,
11739909,141808.654785156,2058,-5.63855421686747,2515,-0.132530120481928,1384,7.98795180722892,8704,-5.33660331085224,-560,-0.343347639484979,-13456,8.2501532801962,-9,-0.99236641221374,65,0.137404580152672,-80,1.22137404580153,43220,99.740302585554,27185,27.6263387472792,50918,1985.92850498508,1493933800294,
11746463,142008.666992188,2068,-5.63855421686747,2515,-0.253012048192771,1381,8.02409638554217,8656,-5.3071735131821,-480,-0.29429797670141,-13392,8.21091354996934,-70,-0.33587786259542,22,1.06870229007634,9,-0.137404580152672,43217,99.7316201643405,27185,27.6263387472792,50918,1985.92850498508,1493933800503,
11753017,142208.679199219,2054,-5.65060240963855,2516,-0.0843373493975904,1383,8,8688,-5.32679337829552,-528,-0.323727774371551,-13440,8.24034334763948,-40,-0.366412213740458,24,0.610687022900763,-20,0.305343511450382,43218,99.7345143040071,27185,27.6263387472792,50918,1985.92850498508,1493933800689,
11759571,142408.69140625,2058,-5.68674698795181,2519,-0.132530120481928,1385,7.97590361445783,8560,-5.24831391784181,-608,-0.37277743715512,-13376,8.20110361741263,-67,-0.961832061068702,63,1.02290076335878,-57,0.870229007633588,43217,99.7316201643405,27185,27.6263387472792,50918,1985.92850498508,1493933800899,
11766125,142608.703613281,2055,-5.60240963855422,2512,-0.0963855421686747,1383,8,8704,-5.33660331085224,-544,-0.333537706928265,-13328,8.17167381974249,-4,-0.641221374045801,42,0.0610687022900763,-52,0.793893129770992,43216,99.7287260254119,27185,27.6263387472792,50918,1985.92850498508,1493933801113,
11772679,142808.715820313,2057,-5.66265060240964,2517,-0.120481927710843,1384,7.98795180722892,8608,-5.27774371551196,-608,-0.37277743715512,-13376,8.20110361741263,-95,-1.37404580152672,90,1.45038167938931,-66,1.00763358778626,43216,99.7338240888677,27188,27.6440466682225,50918,1985.92850498508,1493933801297,
11779233,143008.728027344,2061,-5.62650602409639,2514,-0.168674698795181,1383,8,8656,-5.3071735131821,-576,-0.353157572041692,-13424,8.23053341508277,11,-1.34351145038168,88,-0.16793893129771,-73,1.11450381679389,43217,99.7367183426061,27188,27.6440466682225,50918,1985.92850498508,1493933801491,
11785787,143208.740234375,2058,-5.60240963855422,2512,-0.132530120481928,1381,8.02409638554217,8704,-5.33660331085224,-496,-0.304107909258124,-13440,8.24034334763948,78,-0.442748091603053,29,-1.19083969465649,-82,1.25190839694656,43217,99.7367183426061,27188,27.6440466682225,50917,1987.7277687557,1493933801700,
11792341,143408.752441406,2064,-5.66265060240964,2517,-0.204819277108434,1379,8.04819277108434,8528,-5.22869405272839,-528,-0.323727774371551,-13504,8.27958307786634,-72,-0.442748091603053,29,1.09923664122137,-18,0.274809160305344,43216,99.7338240888677,27188,27.6440466682225,50918,1985.92850498508,1493933801899,
11798895,143608.764648438,2055,-5.55421686746988,2508,-0.0963855421686747,1381,8.02409638554217,8576,-5.25812385039853,-528,-0.323727774371551,-13472,8.25996321275291,-83,-1.83206106870229,120,1.26717557251908,-85,1.29770992366412,43217,99.7367183426061,27188,27.6440466682225,50919,1984.13249560614,1493933802092,
11805449,143808.776855469,2064,-5.66265060240964,2517,-0.204819277108434,1379,8.04819277108434,8560,-5.24831391784181,-560,-0.343347639484979,-13408,8.22072348252606,-106,-1.70992366412214,112,1.61832061068702,-70,1.06870229007634,43217,99.7384176395063,27189,27.6499489460433,50918,1985.92850498508,1493933802301,
11812003,144008.7890625,2058,-5.67469879518072,2518,-0.132530120481928,1386,7.96385542168675,8608,-5.27774371551196,-512,-0.313917841814838,-13360,8.19129368485592,-68,-0.732824427480916,48,1.0381679389313,-37,0.564885496183206,43218,99.7413119322503,27189,27.6499489460433,33780,1993.22304165836,1493933802492,
11818557,144208.801269531,2067,-5.57831325301205,2510,-0.240963855421687,1380,8.03614457831325,8656,-5.3071735131821,-544,-0.333537706928265,-13312,8.16186388718578,-49,-1.22137404580153,80,0.748091603053435,-64,0.977099236641221,43213,99.7268404759104,27189,27.6499489460433,50928,1968.11341371633,1493933802713,
11825111,144408.813476563,2063,-5.63855421686747,2515,-0.192771084337349,1382,8.01204819277108,8672,-5.31698344573881,-656,-0.402207234825261,-13376,8.20110361741263,-13,-0.442748091603053,29,0.198473282442748,-6,0.0916030534351145,43218,99.7413119322503,27189,27.6499489460433,50933,1959.32519272902,1493933802897,
11831665,144608.825683594,2057,-5.62650602409639,2514,-0.120481927710843,1384,7.98795180722892,8608,-5.27774371551196,-560,-0.343347639484979,-13376,8.20110361741263,80,-0.519083969465649,34,-1.22137404580153,-28,0.427480916030534,43216,99.7355233475003,27189,27.6499489460433,50936,1954.08983185448,1493933803112,
11838219,144808.837890625,2051,-5.59036144578313,2511,-0.0481927710843374,1379,8.04819277108434,8576,-5.25812385039853,-448,-0.274678111587983,-13392,8.21091354996934,-65,-1.09923664122137,72,0.99236641221374,-35,0.534351145038168,43216,99.738921721047,27191,27.6617529581952,50940,1947.15271752422,1493933803296,
11844773,145008.850097656,2054,-5.57831325301205,2510,-0.0843373493975904,1381,8.02409638554217,8560,-5.24831391784181,-432,-0.264868179031269,-13376,8.20110361741263,-108,-0.809160305343511,53,1.64885496183206,-51,0.778625954198473,43216,99.738921721047,27191,27.6617529581952,50943,1941.98211900544,1493933803492,
11851327,145208.862304688,2052,-5.66265060240964,2517,-0.0602409638554217,1384,7.98795180722892,8672,-5.31698344573881,-496,-0.304107909258124,-13456,8.2501532801962,-61,-0.931297709923664,61,0.931297709923664,-39,0.595419847328244,43215,99.7360273532472,27191,27.6617529581952,50946,1936.83890845957,1493933803701,
11857881,145408.874511719,2053,-5.55421686746988,2508,-0.072289156626506,1378,8.06024096385542,8560,-5.24831391784181,-416,-0.255058246474555,-13520,8.28939301042305,-8,-0.473282442748092,31,0.122137404580153,-38,0.580152671755725,43215,99.7360273532472,27191,27.6617529581952,50950,1930.0235231267,1493933803890,
11864435,145608.88671875,2056,-5.63855421686747,2515,-0.108433734939759,1386,7.96385542168675,8624,-5.28755364806867,-528,-0.323727774371551,-13440,8.24034334763948,-113,-1.34351145038168,88,1.72519083969466,-35,0.534351145038168,43215,99.7360273532472,27191,27.6617529581952,50955,1921.57144575577,1493933804092,
11870989,145808.898925781,2063,-5.66265060240964,2517,-0.192771084337349,1382,8.01204819277108,8672,-5.31698344573881,-560,-0.343347639484979,-13488,8.26977314530963,-79,-0.656488549618321,43,1.20610687022901,-50,0.763358778625954,43215,99.7360273532472,27191,27.6617529581952,50962,1909.86214615029,1493933804301,
11877543,146008.911132813,2055,-5.62650602409639,2514,-0.0963855421686747,1381,8.02409638554217,8688,-5.32679337829552,-592,-0.362967504598406,-13424,8.23053341508277,-67,-1.26717557251908,83,1.02290076335878,-46,0.702290076335878,43215,99.7360273532472,27191,27.6617529581952,50970,1896.65362021863,1493933804492,
11884097,146208.923339844,2061,-5.63855421686747,2515,-0.168674698795181,1384,7.98795180722892,8624,-5.28755364806867,-608,-0.37277743715512,-13424,8.23053341508277,-25,-0.83969465648855,55,0.381679389312977,-42,0.641221374045801,43215,99.7360273532472,27191,27.6617529581952,50977,1885.2451289979,1493933804700,
11890651,146408.935546875,2059,-5.67469879518072,2518,-0.144578313253012,1384,7.98795180722892,8624,-5.28755364806867,-544,-0.333537706928265,-13488,8.26977314530963,-10,-0.809160305343511,53,0.152671755725191,-33,0.50381679389313,43214,99.7331329861855,27191,27.6617529581952,50986,1870.77718819195,1493933804889,
11897205,146608.947753906,2058,-5.57831325301205,2510,-0.132530120481928,1381,8.02409638554217,8656,-5.3071735131821,-576,-0.353157572041692,-13424,8.23053341508277,-59,-1.0381679389313,68,0.900763358778626,-58,0.885496183206107,43214,99.7331329861855,27191,27.6617529581952,50993,1859.67695923476,1493933805098,
11903759,146808.959960938,2061,-5.60240963855422,2512,-0.168674698795181,1383,8,8608,-5.27774371551196,-560,-0.343347639484979,-13424,8.23053341508277,-65,-0.931297709923664,61,0.99236641221374,-46,0.702290076335878,43214,99.7365310151203,27193,27.6735562459724,50999,1850.26678996845,1493933805292,
11910313,147008.972167969,2058,-5.57831325301205,2510,-0.132530120481928,1381,8.02409638554217,8624,-5.28755364806867,-528,-0.323727774371551,-13456,8.2501532801962,-72,-0.854961832061069,56,1.09923664122137,-36,0.549618320610687,43215,99.7394254587093,27193,27.6735562459724,51003,1844.04607312233,1493933805501,
11916867,147208.984375,2059,-5.62650602409639,2514,-0.144578313253012,1383,8,8624,-5.28755364806867,-576,-0.353157572041692,-13408,8.22072348252606,-41,-0.809160305343511,53,0.625954198473282,-57,0.870229007633588,43214,99.7365310151203,27193,27.6735562459724,51007,1837.86704502223,1493933805692,
11923421,147408.996582031,2059,-5.60240963855422,2512,-0.144578313253012,1381,8.02409638554217,8624,-5.28755364806867,-544,-0.333537706928265,-13392,8.21091354996934,-66,-0.946564885496183,62,1.00763358778626,-33,0.50381679389313,43216,99.7423199030364,27193,27.6735562459724,51009,1834.79303351103,1493933805902,
11929975,147609.008789063,2060,-5.62650602409639,2514,-0.156626506024096,1382,8.01204819277108,8624,-5.28755364806867,-544,-0.333537706928265,-13376,8.20110361741263,-23,-0.854961832061069,56,0.351145038167939,-59,0.900763358778626,43215,99.7394254587093,27193,27.6735562459724,51010,1833.25988072078,1493933806089,
11936529,147809.020996094,2058,-5.62650602409639,2514,-0.132530120481928,1382,8.01204819277108,8544,-5.2385039852851,-624,-0.382587369711833,-13472,8.25996321275291,-72,-0.656488549618321,43,1.09923664122137,-43,0.656488549618321,43215,99.7428233726993,27195,27.6853588097087,51010,1833.25988072078,1493933806298,
11943083,148009.033203125,2057,-5.59036144578313,2511,-0.120481927710843,1382,8.01204819277108,8656,-5.3071735131821,-592,-0.362967504598406,-13376,8.20110361741263,-28,-1.11450381679389,73,0.427480916030534,-36,0.549618320610687,43212,99.7341398145785,27195,27.6853588097087,51009,1834.79303351103,1493933806499,
11949637,148209.045410156,2060,-5.65060240963855,2516,-0.156626506024096,1382,8.01204819277108,8592,-5.26793378295524,-576,-0.353157572041692,-13472,8.25996321275291,-66,-1.00763358778626,66,1.00763358778626,-53,0.809160305343511,43215,99.7428233726993,27195,27.6853588097087,51008,1836.32875279489,1493933806695,
11956191,148409.057617188,2060,-5.63855421686747,2515,-0.156626506024096,1382,8.01204819277108,8608,-5.27774371551196,-544,-0.333537706928265,-13344,8.1814837522992,-40,-1.08396946564885,71,0.610687022900763,-48,0.732824427480916,43215,99.7428233726993,27195,27.6853588097087,51007,1837.86704502223,1493933806907,
11962745,148609.069824219,2058,-5.60240963855422,2512,-0.132530120481928,1383,8,8640,-5.29736358062538,-576,-0.353157572041692,-13344,8.1814837522992,-35,-1.08396946564885,71,0.534351145038168,-54,0.82442748091603,43212,99.7341398145785,27195,27.6853588097087,51005,1840.95137421497,1493933807090,
11969299,148809.08203125,2059,-5.60240963855422,2512,-0.144578313253012,1381,8.02409638554217,8592,-5.26793378295524,-544,-0.333537706928265,-13472,8.25996321275291,-43,-1.16030534351145,76,0.656488549618321,-45,0.687022900763359,43212,99.7358385850178,27196,27.6912598201659,51004,1842.4974241886,1493933807301,
11975853,149009.094238281,2060,-5.62650602409639,2514,-0.156626506024096,1381,8.02409638554217,8656,-5.3071735131821,-560,-0.343347639484979,-13408,8.22072348252606,-51,-1.14503816793893,75,0.778625954198473,-45,0.687022900763359,43212,99.7358385850178,27196,27.6912598201659,51002,1845.59732757507,1493933807489,
11982407,149209.106445313,2058,-5.62650602409639,2514,-0.132530120481928,1382,8.01204819277108,8672,-5.31698344573881,-544,-0.333537706928265,-13456,8.2501532801962,-36,-0.977099236641221,64,0.549618320610687,-49,0.748091603053435,43210,99.730049473442,27196,27.6912598201659,51001,1847.15119412783,1493933807699,
